# id,folder,cmd,resources,state,restart,workflow,diskspace,deps,creates,tqueued,trunning,tstop,error,momory
8101289,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
8101290,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
8101291,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
8101289,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
8101290,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
8101291,"/home/energy/mahpe/Published_code/autocPaiNN","train.py",8:sm3090el8:12h,queued,0,0,0,"","","2024-12-11 20:04:27","1970-01-01 01:00:00","1970-01-01 01:00:00","",0,""
